系組.代碼,校名,系組名,國文,英文,數學甲,數學乙,歷史,地理,公民與社會,物理,化學,生物,錄取人數..含外加.,普通生錄取分數
2313,中華大學,工業產品設計系(工業設計組),2,2,0,0,0,0,0,1,1,0,15,159.6
2314,中華大學,工業產品設計系(創意生活組),2,2,0,0,1,0,2,0,0,0,12,226.2
2315,中華大學,外國語文學系,2,2,0,0,2,1,1,0,0,0,19,242.2
2316,中華大學,應用日語學系(商務組),2,1,0,0,2,2,1,0,0,0,12,276.15
2317,中華大學,應用日語學系(語文組),2,1,0,0,2,2,1,0,0,0,8,300.7
2320,中華大學,應用日語學系(觀光組),2,1,0,0,2,2,1,0,0,0,16,275.95
2321,中華大學,行政管理學系,2,1,0,0,2,0,2,0,0,0,21,229.35
2322,中華大學,資訊工程學系(資訊工程組),2,1,0,0,0,0,0,2,0,0,10,198.15
2323,中華大學,資訊工程系(智慧軟體設計組),2,1,0,0,0,0,0,2,0,0,8,183.9
2324,中華大學,資訊工程學系(資訊應用組),1,0,0,0,2,2,0,0,0,0,10,223.6
2325,中華大學,資訊工程學系(雲端物聯網組),2,1,0,0,0,0,0,2,0,0,9,170.45
2326,中華大學,生物資訊學系,2,1,0,0,0,0,0,0,0,2,27,169.65
2327,中華大學,資管系(系統設計與製造組),1,0,0,0,2,2,0,0,0,0,12,149.6
2330,中華大學,資訊管理系(資訊管理應用組),1,0,0,0,2,2,0,0,0,0,10,204.4
2331,中華大學,資訊管理系(手機軟體設計組),2,1.75,0,2,0,0,0,0,0,0,10,179.8
2332,中華大學,資訊管理系(巨量資料應用組),2,1.75,0,2,0,0,0,0,0,0,11,176.21
2333,中華大學,餐旅管理學系(旅館管理組),2,1,0,0,2,2,1,0,0,0,11,253.2
2334,中華大學,餐旅管理學系(烘焙創業組),2,1,0,0,2,2,1,0,0,0,11,328.9
2335,中華大學,餐旅管理學系(餐飲經營組),2,1,0,0,2,2,1,0,0,0,23,249.2
2336,中華大學,旅遊與休閒學系,2,1,0,0,2,2,1,0,0,0,25,236.85
2337,中華大學,觀光與會展學系,2,1,0,0,1,2,2,0,0,0,19,244.4
2340,華梵大學,工工與經營資訊學系(自然組),2,2,1.75,0,0,0,0,0,0,0,2,172.3
2341,華梵大學,工工與經營資訊學系(社會組),2,2,0,1.75,0,0,0,0,0,0,9,133.7
2342,華梵大學,機電工程學系,2,2,2,0,0,0,0,1,0,0,10,192.1
2343,華梵大學,電子工程學系,2,1,0,1,0,0,0,0,0,0,10,108.25
2344,華梵大學,資訊管理學系,2,1.75,0,2,0,0,0,0,0,0,10,157.95
2345,華梵大學,中國文學系,2,0,0,0,1,0,2,0,0,0,4,198.6
2346,華梵大學,外國語文學系,1.75,2,0,0,1.25,1,0,0,0,0,15,170.05
2347,華梵大學,哲學系,2,0,0,0,2,1.75,0,0,0,0,7,194.05
2350,華梵大學,建築學系建築設計組,2,2,0,1.75,0,0,0,0,0,0,10,159.75
2351,華梵大學,建築學系室內設計組,2,2,0,1.75,0,0,0,0,0,0,15,168.65
2352,華梵大學,工業設計學系產品設計組,2,1,0,0,2,2,0,0,0,0,10,267.55
2353,華梵大學,工業設計學系交通工具設計組,2,1,0,0,2,2,0,0,0,0,3,245.45
2354,華梵大學,景觀與環境設計學系,2,1.75,0,2,0,0,0,0,0,0,8,150.83
2355,華梵大學,美術與文創學系文創設計組,2,1,0,0,2,1,0,0,0,0,11,218.15
2357,義守大學,電機工程學系甲組,2,1,0,0,0,0,0,2,2,0,22,255.8
2360,義守大學,電機工程學系乙組,2,1,0,0,0,0,0,0,2,2,11,245.7
2361,義守大學,電子工程學系光電組,2,0,0,0,0,0,0,1.75,2,0,13,196.9
2362,義守大學,電子工程學系微電腦應用組,2,0,2,0,0,0,0,1.75,0,0,6,220.58
2363,義守大學,資訊工程學系資訊工程組,2,1.5,2,0,0,0,0,0,0,0,11,219.15
2364,義守大學,資訊工程學系資訊應用組,2,1.5,0,2,0,0,0,0,0,0,11,216.65
2365,義守大學,通訊工程學系軟體應用服務組,2,2,0,1.75,0,0,0,0,0,0,16,198.55
2366,義守大學,通訊工程學系電機資訊組,2,0,2,0,0,0,0,1.75,0,0,3,222.48
2367,義守大學,機械與自動化工程學系,2,2,0,0,0,0,0,1,2,0,39,199.3
2370,義守大學,化學工程學系甲組,2,1,0,0,0,0,0,2,2,0,19,227.25
2371,義守大學,化學工程學系乙組,2,1,0,0,0,0,0,0,2,2,8,252.25
2372,義守大學,土木與生態工程系環境永續組,2,0,0,0,0,0,0,1.75,0,2,8,220.95
2373,義守大學,土木與生態工程系創新規劃組,2,0,0,0,0,0,0,1.75,2,0,7,199.78
2374,義守大學,材料科學與工程學系甲組,2,2,1.75,0,0,0,0,0,0,0,12,211
2375,義守大學,材料科學與工程學系乙組,2,2,0,1.75,0,0,0,0,0,0,6,211.65
2376,義守大學,財務與計算數學系甲組,2,1.5,2,0,0,0,0,0,0,0,2,226.73
2377,義守大學,財務與計算數學系乙組,2,1.5,0,2,0,0,0,0,0,0,7,226.15
2400,義守大學,智慧化自動控制英語學位學程,2,0,0,0,0,0,0,1.75,2,0,15,148.5
2401,義守大學,工業管理學系,2,2,0,1.75,0,0,0,0,0,0,28,166.7
2402,義守大學,資訊管理學系行動商務組,2,1,0,0,1.5,1.5,0,0,0,0,20,243.85
2403,義守大學,資訊管理學系雲端服務組,2,0,0,1,1.5,1.5,0,0,0,0,22,240.8
2404,義守大學,企業管理學系企業經營組,2,1,0,0,2,1.75,0,0,0,0,20,282.53
2405,義守大學,企業管理學系行銷管理組,2,1,0,0,1.75,2,0,0,0,0,21,285.28
2406,義守大學,財務金融學系財務管理組,2,0,0,1,2,2,0,0,0,0,19,321.2
2407,義守大學,財務金融學系金融管理組,2,1,0,0,2,2,0,0,0,0,18,309
2410,義守大學,會計學系財稅規劃組,2,1,0,0,2,2,0,0,0,0,14,325.75
2411,義守大學,會計學系管理應用組,2,1,0,0,2,2,0,0,0,0,14,310.1
2412,義守大學,國際商務系國際企業與行銷組,2,1,0,0,2,2,0,0,0,0,13,305.65
2413,義守大學,國際商務系國際貿易與金融組,2,1,0,0,2,2,0,0,0,0,12,299.95
2414,義守大學,公共政策與管理學系,2,1,0,0,2,2,0,0,0,0,23,308.15
2415,義守大學,醫務管理學系,2,1.75,0,2,0,0,0,0,0,0,38,219.87
2416,義守大學,健康管理學系甲組,2,1,0,0,2,2,0,0,0,0,9,334.25
2417,義守大學,健康管理學系乙組,2,0,0,1,2,2,0,0,0,0,9,323.6
2420,義守大學,餐旅管理學系餐飲經營管理組,2,1,0,0,2,2,0,0,0,0,16,296.4
2421,義守大學,餐旅管理學系旅館民宿經營組,2,2,0,0,2,1,0,0,0,0,12,268.8
2422,義守大學,休閒事業管理學系甲組,1.75,0,0,0,2,2,0,0,0,0,11,273
2423,義守大學,休閒事業管理學系乙組,2,0,0,0,2,1.75,0,0,0,0,13,260.1
2424,義守大學,觀光學系甲組,2,1.5,0,0,1,2,0,0,0,0,14,265.45
2425,義守大學,觀光學系乙組,2,2,0,0,1,1.75,0,0,0,0,13,255.6
2426,義守大學,廚藝學系甲組,2,2,0,0,2,1,0,0,0,0,6,305
2427,義守大學,廚藝學系乙組,2,2,0,0,1,2,0,0,0,0,6,315.3
2430,義守大學,國際企業經營學系國際行銷組,2,2,0,0,1.75,1,0,0,0,0,10,260.53
2431,義守大學,國際企業經營學系國際經營組,2,2,0,0,1,1.75,0,0,0,0,9,270.8
2432,義守大學,國際財務金融學系財務管理組,2,2,0,1,2,1,0,0,0,0,5,307.6
2433,義守大學,國際財務金融學系財務投資組,1,2,0,1,2,2,0,0,0,0,4,328.5
2434,義守大學,國際觀光餐旅學系觀光管理組,1,2,0,0,1,2,0,0,0,0,14,221
2435,義守大學,國際觀光餐旅學系餐旅管理組,1,2,0,0,2,1,0,0,0,0,16,212.1
2436,義守大學,娛樂事業管理學系影視娛樂組,1,2,0,0,2,0,1.5,0,0,0,4,276.4
2437,義守大學,娛樂事業管理學系活動策展組,1,2,0,0,0,2,1.5,0,0,0,3,303.4
2440,義守大學,應用英語學系,2,2,0,0,1,0,0,0,0,0,30,192.5
2441,義守大學,應用日語學系語言文化組,2,1,0,0,2,2,0,0,0,0,7,354.55
2442,義守大學,應用日語學系商業觀光組,2,1,0,0,2,2,0,0,0,0,11,344.65
2443,義守大學,大眾傳播學系,2,1,0,0,2,2,1,0,0,0,25,376.35
2444,義守大學,創意商品設計學系文化創意組,2,1,0,0,2,2,0,0,0,0,15,307.5
2445,義守大學,創意商品設計學系生活創意組,2,1,0,0,2,2,0,0,0,0,15,287.4
2446,義守大學,電影與電視學系編導製片組,2,1.5,0,1,1.75,0,0,0,0,0,6,287.65
2447,義守大學,電影與電視學系影視技術組,2,1,0,1.5,1.75,0,0,0,0,0,9,252.05
2450,義守大學,數位多媒體設計系數位動畫組,2,1,0,0,2,2,0,0,0,0,7,327.05
2451,義守大學,數位多媒體設計系互動媒體組,2,2,0,0,2,1,0,0,0,0,13,267
2452,義守大學,傳播產製英語學士學位學程,2,2,0,0,1.5,1,0,0,0,0,14,191.8
2453,義守大學,營養學系臨床營養組,2,2,0,0,0,0,0,0,1,2,10,345.7
2454,義守大學,營養學系食品營養組,2,1,0,0,0,0,0,0,2,2,10,315.45
2455,義守大學,生物醫學工程學系甲組,2,0,1,0,0,0,0,0,1,2,9,275.8
2456,義守大學,生物醫學工程學系乙組,2,0,1,0,0,0,0,1,2,0,7,236.2
2457,義守大學,生物科技學系生物醫藥組,2,1,0,0,0,0,0,0,2,2,12,323.2
2460,義守大學,生物科技學系食品生技組,2,1,0,0,0,0,0,0,2,2,11,298.8
2461,義守大學,護理學系,2,2,1,0,0,0,0,0,1,2,34,369.6
2462,義守大學,醫學影像暨放射科學系,2,0,1,0,0,0,0,2,1,2,17,404.4
2463,義守大學,物理治療學系,1.5,2,1,0,0,0,0,1,0,2,17,431.9
2464,義守大學,職能治療學系,1.75,2,1,0,0,0,0,1,0,2,18,427.5
2465,義守大學,醫學檢驗技術學系,2,1,0,0,0,0,0,0,2,2,14,377.6
2466,銘傳大學,企業管理學系品牌行銷組,2,1,0,1,2,0,0,0,0,0,18,320.25
2467,銘傳大學,企業管理學系企業管理組,1,0,0,0,2,2,0,0,0,0,22,324.2
2470,銘傳大學,企業管理學系數位經營組,2,0,0,1,2,2,0,0,0,0,4,430.2
2471,銘傳大學,會計學系會計審計組(台北),1.5,1,0,1.25,1.25,1,0,0,0,0,16,340.6
2472,銘傳大學,會計學系稅務規劃組(台北),1.5,1,0,1.25,1,1,0,0,0,0,13,316.62
2473,銘傳大學,財務金融學系國際金融管理組,1.5,1,0,1,0,0,0,0,0,0,24,179.35
2474,銘傳大學,財務金融學系財務金融組,1.5,1,0,1,0,0,0,0,0,0,20,180.8
2475,銘傳大學,風險管理與保險系保險行銷組,1,1,0,0,1.25,0,0,0,0,0,14,163.4
2476,銘傳大學,風險管理與保險系風險管理組,1,0,0,1,1.25,0,0,0,0,0,19,168.85
2477,銘傳大學,國際企業學系外貿金融組,1,1.25,0,1,0,0,0,0,0,0,36,159.89
2500,銘傳大學,國際企業學系外貿行銷組,1.25,1.25,0,0,1,0,0,0,0,0,30,190.5
2501,銘傳大學,新媒體暨傳播管理學系(台北),2,2,0,0,1,0,0,0,0,0,24,254.64
2502,銘傳大學,廣播電視學系(台北校區),2,2,0,0,1,0,0,0,0,0,27,278.8
2503,銘傳大學,廣告暨策略行銷學系(台北),2,2,0,0,1,0,0,0,0,0,37,259.4
2504,銘傳大學,新聞學系(台北校區),2,2,0,0,1,0,0,0,0,0,16,263.2
2505,銘傳大學,法律學系(台北校區),2,1.5,0,0,1,0,1,0,0,0,31,329.73
2506,銘傳大學,財金法律學系(台北校區),2,2,0,0,0,0,1.5,0,0,0,13,322.4
2507,銘傳大學,國際企業與貿易學士學位學程,1.5,2,0,1,0,0,0,0,0,0,5,251.7
2510,銘傳大學,國際事務與外交學士學位學程,1.5,2,0,0,1.5,0,0,0,0,0,3,267.25
2511,銘傳大學,應用中國文學系文教組(桃園),2,1,0,0,1,0,1,0,0,0,16,239.55
2512,銘傳大學,應用中國文學系文創組(桃園),2,1,0,0,1,1,0,0,0,0,23,245.85
2513,銘傳大學,應用英語系英語教學與文化組,1,2,0,0,1,1,0,0,0,0,16,243.5
2514,銘傳大學,應用英語系英語商務與觀光組,1,1.5,0,0,1,1,0,0,0,0,43,220.43
2515,銘傳大學,應用日語學系(桃園校區),2,1.5,0,0,1.5,1,0,0,0,0,27,314.83
2516,銘傳大學,華語文教學學系文化傳播組,2,2,0,0,1,1,0,0,0,0,24,270.3
2517,銘傳大學,華語文教學學系對外華語組,2,2,0,0,1,1,0,0,0,0,26,274.1
2520,銘傳大學,商業設計學系(桃園校區),2,2,0,0,1,1,0,0,0,0,37,304.4
2521,銘傳大學,商品設計學系(桃園校區),1.5,1.5,0,1,1,1,0,0,0,0,41,283.23
2522,銘傳大學,數位媒體設計系多媒體遊戲組,1.5,1.5,0,0,1,0,0,0,0,0,15,192.65
2523,銘傳大學,數位媒體設計學系動畫影視組,1.5,1.5,0,0,1,1,0,0,0,0,18,259.95
2524,銘傳大學,建築學系(桃園校區),2,2,0,1,0,0,0,0,0,0,23,234
2525,銘傳大學,都市規劃與防災學系(桃園),2,1,0,0,1,2,0,0,0,0,20,331
2526,銘傳大學,動漫文創設計學士學位學程,1.5,1.5,0,0,1,1,0,0,0,0,7,248.45
2527,銘傳大學,觀光事業學系(桃園校區),1.5,1,0,0,1,2,2,0,0,0,7,426.8
2530,銘傳大學,休閒遊憩管理學系(桃園校區),1.5,0,0,0,0,1.5,2,0,0,0,10,303.6
2531,銘傳大學,餐旅管理學系(桃園校區),1.75,1,0,0,1,2,2,0,0,0,8,440.8
2532,銘傳大學,犯罪防治學系(桃園校區),2,1,0,0,0,0,2,0,0,0,33,294.15
2533,銘傳大學,公共事務系行政管理與科技組,2,1,0,0,2,0,2,0,0,0,5,399.5
2534,銘傳大學,公共事務系社會治理與服務組,2,1,0,0,0,0,2,0,0,0,7,271.1
2535,銘傳大學,諮商與工商心理學系(桃園),1,2,0,1,0,0,2,0,0,0,24,299.1
2536,銘傳大學,應用統計與資料科學系統計組,2,1,0,1,0,0,0,0,0,0,19,170
2537,銘傳大學,應統與資料科學系大數據組,2,1,0,1,0,0,0,0,0,0,22,169.95
2540,銘傳大學,經濟與金融學系金融理財組,2,1,0,1,0,0,0,0,0,0,33,179.6
2541,銘傳大學,經濟與金融學系應用經濟組,2,1,0,1,0,0,0,0,0,0,33,177.25
2542,銘傳大學,金融科技應用學士學位學程,2,1,0,1,0,0,0,0,0,0,11,182.8
2543,銘傳大學,資訊管理學系行動商務管理組,2,1.75,0,1.75,0,0,0,0,0,0,17,238.06
2544,銘傳大學,資訊管理學系巨量資料管理組,2,1.75,0,0,1.75,0,0,0,0,0,12,263.9
2545,銘傳大學,資訊管理系電子商務與創業組,2,1.75,0,0,0,0,1.75,0,0,0,19,263.76
2546,銘傳大學,資訊傳播工程學系(桃園校區),2,1.75,0,1.75,0,0,0,0,0,0,16,236.51
2547,銘傳大學,資訊工程學系(桃園校區),1.75,1.75,0,2,0,0,0,0,0,0,18,259.61
2550,銘傳大學,電子工程學系半導體光電組,2,1.75,0,0,0,0,0,2,0,0,20,233.53
2551,銘傳大學,電子工程學系計算機應用組,2,1.75,0,2,0,0,0,0,0,0,8,254.15
2552,銘傳大學,電腦與通訊工程學系(桃園),2,1.75,0,1.75,0,0,0,0,0,0,16,229.83
2553,銘傳大學,醫療資訊與管理系健康產業組,2,1,0,0,0,0,1,0,0,0,16,194.5
2554,銘傳大學,醫療資訊與管理系醫療數據組,2,1,0,1,0,0,0,0,0,0,22,173.9
2555,銘傳大學,生物科技學系(桃園校區),1.5,2,0,2,0,0,0,0,0,0,33,220.6
2556,銘傳大學,生物醫學工程學系醫材產業組,2,1.75,0,1.75,0,0,0,0,0,0,8,258.06
2557,銘傳大學,生物醫學工程學系智慧醫療組,2,1.75,0,0,0,0,0,0,1.75,0,10,235.36
2560,世新大學,新聞學系,2,2,0,0,2,0,1,0,0,0,41,416.7
2561,世新大學,廣播電視電影學系廣播組,2,2,0,0,1,1,1,0,0,0,5,462.4
2562,世新大學,廣播電視電影學系電視組,2,2,0,0,1,1,1,0,0,0,15,467.8
2563,世新大學,廣播電視電影學系電影組,2,2,0,0,1,1,1,0,0,0,23,470.9
2564,世新大學,圖文傳播暨數位出版學系,2,2,0,1,1,0,1,0,0,0,31,364.1
2565,世新大學,公共關係暨廣告學系,2,2,0,0,2,0,1,0,0,0,39,404.8
2566,世新大學,口語傳播學系,2,2,0,0,2,0,1,0,0,0,32,399.6
2567,世新大學,資訊傳播學系,2,1,0,1,0,0,2,0,0,0,15,354.8
2570,世新大學,數位多媒體設計系動畫設計組,2,2,0,0,1,0,0,0,0,0,19,258.7
2571,世新大學,數位多媒體設計系遊戲設計組,1,2,0,2,0,0,0,0,0,0,27,231.3
2572,世新大學,傳播管理學系,2,2,0,1,2,0,1,0,0,0,37,425.6
2573,世新大學,資訊管理學系資訊管理組,1.75,2,0,2,0,0,0,0,0,0,49,243.4
2574,世新大學,資訊管理學系資訊科技組,1.75,2,0,2,0,0,0,0,0,0,29,242.8
2575,世新大學,資訊管理學系網路科技組,1.75,2,0,2,0,0,0,0,0,0,33,236.6
2576,世新大學,財務金融學系,2,1,0,1,1,1,0,0,0,0,83,288.15
2577,世新大學,行政管理學系,2,1.5,0,0,0,0,1.75,0,0,0,35,272.95
2600,世新大學,觀光學系餐旅經營管理組,1,2,0,1,2,2,0,0,0,0,33,385.1
2601,世新大學,觀光系旅遊暨休閒事業管理組,1,2,0,1,2,2,0,0,0,0,29,383.4
2602,世新大學,觀光系觀光規劃暨資源管理組,1,2,0,1,2,2,0,0,0,0,22,375.2
2603,世新大學,經濟學系,1.75,2,0,2,1,1,0,0,0,0,66,337.2
2604,世新大學,企業管理學系,2,1,0,0,1.75,0,1.75,0,0,0,31,345
2605,世新大學,社會心理學系,1.5,1.5,0,1.5,0,0,1,0,0,0,81,248.65
2606,世新大學,英語學系,2,2,0,0,1,0,0,0,0,0,73,242.5
2607,世新大學,中國文學系,2,1,0,0,1,0,0,0,0,0,31,200.2
2610,世新大學,日本語文學系,2,2,0,0,1,2,0,0,0,0,54,367.8
2611,世新大學,法律學系,2,1,0,1,1,0,1,0,0,0,45,365
2612,實踐大學,家庭研究與兒童發展學系,2,2,0,1,0,0,0,0,0,0,20,226.7
2613,實踐大學,餐飲管理學系(臺北校區),1,1.5,0,1,0,0,0,0,0,0,17,164.25
2614,實踐大學,食品營養與保健生技學系,1,2,0,0,0,0,0,0,2,2,33,295.4
2615,實踐大學,社會工作學系(臺北校區),2,2,0,0,0,0,1.5,0,0,0,56,264.7
2623,實踐大學,服裝設計學系(臺北校區),2,2,0,1,0,0,0,0,0,0,12,333.9
2624,實踐大學,工業產品設計學系(臺北校區),1,2,0,2,0,0,0,0,0,0,18,335.4
2625,實踐大學,建築設計學系(臺北校區),1,2,0,2,0,0,0,0,0,0,24,286
2626,實踐大學,媒體傳達設計系數位3D動畫組,2,2,0,1,0,0,0,0,0,0,9,311.9
2627,實踐大學,媒體傳達設計系創意媒體組,2,2,0,1,0,0,0,0,0,0,10,314.3
2630,實踐大學,會計學系(臺北校區),2,2,0,2,1,1,0,0,0,0,50,359.8
2631,實踐大學,國際經營與貿易學系(臺北),2,2,0,1.5,1,1,0,0,0,0,42,342.5
2632,實踐大學,企業管理學系(臺北校區),2,2,0,2,1,1,0,0,0,0,44,360.5
2633,實踐大學,財務金融學系(臺北校區),1.5,1.5,0,1,1,1,0,0,0,0,32,289.53
2634,實踐大學,風險管理與保險學系(臺北),2,2,0,2,1,1,0,0,0,0,26,348.2
2635,實踐大學,應用外語學系(臺北校區),1.5,2,0,0,1,0,0,0,0,0,36,225.3
2636,實踐大學,資訊科技與管理學系(臺北),1.75,2,0,2,0,0,0,0,0,0,33,247.4
2637,實踐大學,管理學院國企英語學位學程,1,2,0,1,0,0,0,0,0,0,3,245.9
2640,實踐大學,國際貿易學系貿易行銷組,0,0,0,1,2,2,0,0,0,0,9,229.6
2641,實踐大學,會計暨稅務學系(高雄校區),1,1,0,0,1,0,0,0,0,0,14,112.9
2642,實踐大學,會計暨稅務學系科技應用組,1,1,0,2,0,0,0,0,0,0,14,140.2
2643,實踐大學,資訊管理學系(高雄校區),2,1.75,0,2,0,0,0,0,0,0,39,185.85
2644,實踐大學,金融管理學系投資操作組,2,0,0,0,2,1.75,0,0,0,0,8,276.75
2645,實踐大學,國際企業管理學系(高雄校區),2,1,0,0,0,0,1,0,0,0,24,159.65
2646,實踐大學,行銷管理學系(高雄校區),2,1,0,1,2,2,0,0,0,0,28,310.7
2647,實踐大學,資訊科技與通訊系App設計組,2,2,0,1.75,0,0,0,0,0,0,13,202.8
2650,實踐大學,資訊科技與通訊系人工智慧組,2,2,1.75,0,0,0,0,0,0,0,13,191.9
2651,實踐大學,資訊模擬與設計系電腦動畫組,2,0,0,0,1.75,1.75,0,0,0,0,27,226.35
2652,實踐大學,應用英語學系(高雄校區),0,1,0,0,2,0,2,0,0,0,32,207.25
2653,實踐大學,服飾設計與經營學系(高雄),2,1,0,0,1,0,0,0,0,0,50,147.55
2654,實踐大學,觀光管理學系(高雄校區),2,2,0,0,1,1,0,0,0,0,101,190.8
2655,實踐大學,休閒產業管理學系(高雄校區),2,1.75,0,0,0,0,2,0,0,0,21,220.58
2656,實踐大學,時尚設計學系(高雄校區),2,1.5,0,0,1,0,0,0,0,0,39,167.53
2657,實踐大學,應用中文學系(高雄校區),2,0,0,0,1.5,1.5,1,0,0,0,18,261.65
2660,實踐大學,應用日文學系(高雄校區),1,0,0,0,2,0,2,0,0,0,57,230
2661,實踐大學,電腦動畫學士學位學程(高雄),2,2,0,1.75,0,0,0,0,0,0,22,213.6
2662,實踐大學,國際貿易學系兩岸經貿組,1,0,0,0,1,1,0,0,0,0,10,136.1
2663,實踐大學,國際貿易學系東亞經貿組,0,1,0,0,2,2,0,0,0,0,10,219.9
2664,實踐大學,金融管理學系程式設計金融組,2,0,0,0,2,1.75,0,0,0,0,8,251.75
2665,實踐大學,金融管理學系數位行銷組,2,0,0,0,2,1.75,0,0,0,0,8,241.6
2666,實踐大學,資科通訊系機器人與無人機組,2,2,1.75,0,0,0,0,0,0,0,18,183.2
2667,實踐大學,資訊模擬與設計系互動遊戲組,2,0,0,0,1.75,1.75,0,0,0,0,27,214.9
2670,實踐大學,應用中文學系劇本創作組,2,0,0,0,1.5,1.5,1,0,0,0,19,221.7
2671,長榮大學,企業管理學系,2,1,0,1,2,2,0,0,0,0,45,290.55
2672,長榮大學,國際企業學系,2,1,0,1,2,2,0,0,0,0,30,298.7
2673,長榮大學,會計資訊學系,2,1,0,1,2,2,0,0,0,0,20,324.65
2674,長榮大學,航運管理學系,2,2,0,1,1,2,0,0,0,0,27,360
2675,長榮大學,土地管理與開發學系,2,1,0,1,2,2,0,0,0,0,22,280.6
2676,長榮大學,財務金融學系,2,1,0,1,0,0,0,0,0,0,30,150.8
2677,長榮大學,創新應用管理學系,2,1,0,1,2,2,0,0,0,0,10,275.75
2700,長榮大學,觀光與餐飲管理學系,2,1,0,1,0,0,0,0,0,0,50,124.3
2701,長榮大學,國際會展管理學士學位學程,2,1,0,1,2,2,0,0,0,0,10,211.2
2702,長榮大學,國際財務與商務管理學位學程,2,2,0,1,2,1,0,0,0,0,12,268.5
2703,長榮大學,不動產財務金融學士學位學程,2,1,0,1,2,2,0,0,0,0,10,222.6
2704,長榮大學,蘭花產業應用學程(行銷組),2,2,0,1,2,1,0,0,0,0,3,171.2
2705,長榮大學,蘭花產業應用學程(創意組),2,2,1,0,0,0,0,0,1,0,6,145.2
2706,長榮大學,醫務管理系(醫療機構管理組),2,2,0,2,1,1,0,0,0,0,17,301.8
2707,長榮大學,醫務管理系(長照機構管理組),2,2,0,2,1,1,0,0,0,0,18,280.8
2710,長榮大學,職業安全與衛生學系(自然組),2,2,1,0,0,0,0,0,2,0,13,190.2
2711,長榮大學,職業安全與衛生學系(社會組),2,1,0,0,2,2,0,0,0,0,30,221.8
2712,長榮大學,護理學系,1,2,2,0,0,0,0,0,1,2,56,297.4
2713,長榮大學,生物科技學系,2,1,1,0,0,0,0,0,2,2,38,268.5
2714,長榮大學,健康心理學系,2,2,1,0,0,0,0,0,1,2,22,288.6
2715,長榮大學,保健營養學系,2,1,1,0,0,0,0,0,2,2,23,295.9
2716,長榮大學,醫藥科學產業學系,2,1.75,1.5,0,0,0,0,0,0,0,20,178.63
2717,長榮大學,環境與食品安檢學程(環檢組),2,1,2,0,0,0,0,0,1,0,5,211.5
2720,長榮大學,環境與食品安檢學程(食檢組),2,1,2,0,0,0,0,0,0,2,5,272.25
2721,長榮大學,環境與食品安檢學程(安管組),2,1,0,0,2,2,0,0,0,0,8,261.6
2722,長榮大學,消防安全學位學程(自然組),2,2,1,0,0,0,0,0,2,0,20,169.7
2723,長榮大學,消防安全學位學程(社會組),2,1,0,0,2,2,0,0,0,0,21,249.4
2724,長榮大學,醫社暨康照學程(健康照護組),2,1.75,1.5,0,0,0,0,0,0,0,12,174.86
2725,長榮大學,醫社暨康照學程(社工服務組),2,1.75,0,1.5,0,0,0,0,0,0,9,166.89
2726,長榮大學,大眾傳播學系,2,1,0,0,2,1,0,0,0,0,32,252.95
2727,長榮大學,翻譯學系,2,2,0,0,2,1,0,0,0,0,36,251.4
2730,長榮大學,社會工作學系,2,1,0,0,1.5,1,2,0,0,0,7,387.95
2731,長榮大學,社會工作系(高齡福利服務組),2,1,0,0,1.5,1,2,0,0,0,7,362.45
2732,長榮大學,社會工作系(兒少家庭服務組),2,1,0,0,1.5,1,2,0,0,0,6,366.85
2733,長榮大學,媒體設計科技學系,2,2,0,1,2,0,0,0,0,0,25,224.7
2734,長榮大學,應用日語學系,2,2,0,0,2,1,1,0,0,0,12,347.2
2735,長榮大學,美術學系,2,1,0,0,1.5,1,0,0,0,0,20,183.55
2736,長榮大學,應用哲學系(公共參與組),2,1,0,1,1,0,1,0,0,0,8,176.4
2737,長榮大學,應用哲學系(社會關懷組),2,1,0,1,1,0,1,0,0,0,7,202.1
2741,長榮大學,書畫藝術學系(乙組),2,1,0,0,1,0,0,0,0,0,5,132.65
2742,長榮大學,台灣文創產業學士學位學程,1.5,0,0,0,2,2,0,0,0,0,13,208.8
2743,長榮大學,東南亞文化產業學士學位學程,1,1,0,0,2,2,0,0,0,0,12,266.9
2744,長榮大學,運動競技學系,2,1,0,1,0,0,0,2,0,0,16,104.35
2745,長榮大學,資訊管理系(手機軟體設計組),2,2,1,0,0,0,0,2,1,0,10,248.4
2746,長榮大學,資訊管理學系(大數據應用組),2,0,0,1,2,2,0,0,0,0,10,280.2
2747,長榮大學,科技工程與管理學系,2,2,2,0,0,0,0,1,0,0,13,205.8
2750,長榮大學,資訊工程學系(社會組),2,1.75,0,2,0,0,0,0,0,0,7,241.01
2751,長榮大學,資訊工程學系(自然組),2,1.75,2,0,0,0,0,0,0,0,11,226.03
2752,長榮大學,數位內容設計學系,2,1,0,1,2,2,0,0,0,0,15,303
2753,長榮大學,互動設計學系,2,1,0,1,2,2,0,0,0,0,20,235.4
2754,長榮大學,無人機應用學士學位學程,2,2,2,0,0,0,0,1,0,0,8,211
2755,長榮大學,智慧應用學程(人工智慧組),1,1,2,0,0,0,0,0,0,0,8,126.4
2756,長榮大學,智慧應用學程(產品設計組),2,1,0,1,0,0,0,0,0,0,8,131.2
2770,國立臺灣藝術大學,圖文傳播藝術學系,1.5,2,0,2,0,0,0,0,0,0,23,405.9
2771,國立臺灣藝術大學,廣播電視學系,1.5,1.5,0,1,1,0,1,0,0,0,23,436.25
