"校系
代碼",校名,系組名,國文,英文,數學甲,數學乙,歷史,地理,公民與社會,物理,化學,生物,術科,"錄取名額
(含外加)","普通生
錄取分數"
2130,元智大學,工業工程與管理學系(A組),1.5,1.75,2,0,0,0,0,0,0,0,0,18,210.4
2131,元智大學,資訊工程學系(資訊工程組),1,1,1,0,0,0,0,1,1,0,0,20,261.9
2132,元智大學,資訊工程學系(資訊電子組),1,1,1,0,0,0,0,1,1,0,0,10,257
2133,元智大學,電機工程學系,0,1,1.25,0,0,0,0,1.25,0,0,0,34,187.38
2134,元智大學,通訊工程學系(通訊工程組),1,1,1,0,0,0,0,1,0,0,0,30,170.9
2135,元智大學,通訊工程學系(電子電路組),1,1,1,0,0,0,0,1,1,0,0,6,224.2
2136,元智大學,通訊工程學系(電子資通組),1,1,1,0,0,0,0,1,0,0,0,6,185.6
2137,元智大學,光電工程學系,1,1.25,1.5,0,0,0,0,1.5,1,0,0,21,288.1
2140,國立中正大學,中國文學系,2,1.25,0,1,1,1,0,0,0,0,0,26,424.2
2141,國立中正大學,外國語文學系,1,2,0,1,1,1,0,0,0,0,0,27,425.2
2142,國立中正大學,歷史學系,1.5,1.5,0,0,2,1,0,0,0,0,0,24,444.85
2143,國立中正大學,哲學系,1.5,2,0,2,1,0,1,0,0,0,0,26,491.05
2144,國立中正大學,社會福利學系,1.5,1.5,0,1,1,0,0,0,0,0,0,26,335.3
2145,國立中正大學,勞工關係學系,1.5,2,0,1,1,0,1.5,0,0,0,0,25,487.85
2146,國立中正大學,政治學系,1,2,0,1,1,0,1.5,0,0,0,0,2,470
2147,國立中正大學,傳播學系,1.5,1.5,0,1,1,1,0,0,0,0,0,20,419.15
2150,國立中正大學,經濟學系,1,2,0,2,0,0,0,0,0,0,0,44,337.6
2151,國立中正大學,財務金融學系,1,2,0,2,0,0,0,0,0,0,0,45,342.4
2152,國立中正大學,企業管理學系,1.5,2,0,2,0,0,0,0,0,0,0,61,366.1
2153,國立中正大學,會計與資訊科技學系,1.5,2,0,2,0,0,0,0,0,0,0,31,371.45
2154,國立中正大學,法律學系法學組,1.5,1.5,0,1,1,0,1,0,0,0,0,30,425.4
2155,國立中正大學,法律學系法制組,1.5,1.5,0,1,1,0,1,0,0,0,0,20,425
2156,國立中正大學,財經法律學系,1.5,1.5,0,1,1,0,1,0,0,0,0,28,432.1
2157,國立中正大學,成人及繼續教育學系,1,1.25,0,1,1,0,1,0,0,0,0,15,361.48
2160,國立中正大學,犯罪防治學系,1.25,1.5,0,1,0,0,1.5,0,0,0,0,20,365.58
2161,國立中正大學,數學系,0,1.25,2,0,0,0,0,1,0,0,0,31,241.78
2162,國立中正大學,物理學系,1,1,1.5,0,0,0,0,1.5,1,0,0,14,367.8
2163,國立中正大學,化學暨生物化學系,1,1.25,1.25,0,0,0,0,1,2,0,0,30,401.63
2164,國立中正大學,地球與環境科學系,0,1,1.5,0,0,0,0,1.5,1.5,0,0,20,329.35
2165,國立中正大學,資訊工程學系,1,1.5,1.25,0,0,0,0,1,1,0,0,31,356.7
2166,國立中正大學,電機工程學系,1,1.25,1.25,0,0,0,0,1.25,1,0,0,27,364.98
2167,國立中正大學,機械工程學系,1,1.5,2,0,0,0,0,2,1,0,0,51,459.3
2170,國立中正大學,化學工程學系,1,1.25,1.25,0,0,0,0,1,1.25,0,0,36,353.23
2171,國立中正大學,通訊工程學系,1,1.25,1.25,0,0,0,0,1.25,1,0,0,13,354.28
2172,國立中正大學,資訊管理學系,1,2,2,0,0,0,0,1,1,0,0,23,414.8
2173,國立中正大學,心理學系,1,1.5,1.5,0,0,0,0,0,0,1.25,0,33,329.9
2174,國立中正大學,生命科學系,0,1.25,1,0,0,0,0,1,1.5,1.5,0,21,384.5
2175,國立中正大學,運動競技學系,1,1.5,1,0,0,0,0,0,0,1,2,6,297.14
2176,大葉大學,"機械與自動化工程學系(車輛科技與綠色能
源組)",2,2,1,0,0,0,0,2,1,0,0,1,254.4
2177,大葉大學,"機械與自動化工程學系(微機電與精密機械
組)",2,2,1,0,0,0,0,2,1,0,0,1,263.8
2200,大葉大學,機械與自動化工程學系(機電整合組),2,2,0,1.75,0,0,0,0,0,0,0,4,228
2201,大葉大學,電機工程學系,2,2,2,0,0,0,0,1,1,0,0,9,245
2202,大葉大學,電機工程學系(產學合作組),2,1.75,0,0,0,0,0,2,0,0,0,10,194
2203,大葉大學,材料科學與工程學系,2,1,1,0,0,0,0,2,2,0,0,6,248.8
2204,大葉大學,材料科學與工程學系(能源材料組),2,2,0,1.75,0,0,0,0,0,0,0,4,208.1
2205,大葉大學,消防安全學士學位學程(消防組),2,2,0,1.75,0,0,0,0,0,0,0,5,206.6
2206,大葉大學,消防安全學士學位學程(災防組),2,2,0,1,1,2,0,0,0,0,0,1,486.9
2207,大葉大學,資訊工程學系,2,1.75,0,2,0,0,0,0,0,0,0,8,215.2
2210,大葉大學,環境工程學系(社會組),2,2,0,1,1,2,0,0,0,0,0,2,347.7
2211,大葉大學,環境工程學系(職業安全組),2,2,0,1.75,0,0,0,0,0,0,0,16,190.2
2212,大葉大學,企業管理學系(經營管理組),2,1,0,0,2,1,2,0,0,0,0,15,395.2
2213,大葉大學,企業管理學系(行銷流通組),2,1,0,0,2,2,1,0,0,0,0,17,378.3
2214,大葉大學,資訊管理學系,2,0,0,1,2,2,0,0,0,0,0,9,361.4
2215,大葉大學,工業工程與管理學系(產品開發組),2,2,0,1,2,1,0,0,0,0,0,1,434
2216,大葉大學,工業工程與管理學系(創新服務組),2,2,0,1,2,1,0,0,0,0,0,4,342
2217,大葉大學,人力資源暨公共關係學系(人力資源管理組),2,1,0,0,2,1,2,0,0,0,0,5,382
2220,大葉大學,人力資源暨公共關係學系(公關行銷組),2,1,0,0,2,1,2,0,0,0,0,3,378.8
2221,大葉大學,會計資訊學系(投資理財組),1,1,0,0,2,2,2,0,0,0,0,2,412.3
2222,大葉大學,會計資訊學系(會計管理組),2,1,0,0,2,2,0,0,0,0,0,5,346
2223,大葉大學,國際企業管理學系(貿易經營組),1,1,0,0,2,2,2,0,0,0,0,10,404.5
2224,大葉大學,國際企業管理學系(行銷創意組),2,1,0,1,2,2,0,0,0,0,0,5,375.3
2225,大葉大學,財務金融學系,2,0,0,1,2,2,0,0,0,0,0,2,393
2226,大葉大學,財務金融學系(銀行專業組),2,0,0,1,2,2,0,0,0,0,0,3,373.8
2227,大葉大學,工業設計學系,2,1,0,0,2,1,0,0,0,0,2,10,388.5
2230,大葉大學,視覺傳達設計學系,2,2,0,0,2,1,1,0,0,0,0,17,372.4
2231,大葉大學,傳播藝術學士學位學程,2,2,0,0,2,1,1,0,0,0,0,8,378.4
2232,大葉大學,多媒體數位內容學位學程,2,1,0,1,2,2,0,0,0,0,0,9,390.7
2233,大葉大學,"綠色產品設計學士學位學程(綠色能源科技
組)",2,2,0,1,2,1,0,0,0,0,0,8,338.2
2234,大葉大學,"綠色產品設計學士學位學程(綠色生活用品
組)",2,2,0,1,2,1,0,0,0,0,0,3,349.8
2235,大葉大學,空間設計學系(建築組),2,1,0,2,2,1,0,0,0,0,0,5,377.4
2236,大葉大學,空間設計學系(室內設計組),2,1,0,2,2,1,0,0,0,0,0,8,385.1
2237,大葉大學,造形藝術學系(工藝文創組),2,2,0,0,1,1,0,0,0,0,2,13,369
2240,大葉大學,造形藝術學系(藝術產業組),2,2,0,0,1,1,0,0,0,0,2,7,359.2
2241,大葉大學,英語學系,2,2,0,0,1,1,2,0,0,0,0,12,365.4
2242,大葉大學,文創產業國際人才學士學位學程,2,2,0,0,1,1,2,0,0,0,0,8,346.7
2243,大葉大學,應用日語學系,2,1,0,0,2,1,2,0,0,0,0,10,419.9
2244,大葉大學,歐洲文化與旅遊學士學位學程(法語組),2,1,0,0,1,2,2,0,0,0,0,5,397.5
2245,大葉大學,歐洲文化與旅遊學士學位學程(德語組),2,1,0,0,1,2,2,0,0,0,0,6,364.4
2246,大葉大學,歐洲文化與旅遊學士學位學程(西班牙語組),2,1,0,0,1,2,2,0,0,0,0,5,363.9
2247,大葉大學,生物產業科技學系(應用生物科技組),2,0,0,0,0,0,0,0,1.75,2,0,9,194.85
2250,大葉大學,生物產業科技學系(食品科技組),2,0,0,0,0,0,0,0,1.75,2,0,14,194.75
2251,大葉大學,生物產業科技學系(美妝品科技組),2,0,0,0,0,0,0,0,1.75,2,0,6,195.7
2252,大葉大學,分子生物科技學系(生物醫學組),2,0,0,0,0,0,0,0,1.75,2,0,4,227.6
2253,大葉大學,分子生物科技學系(基因科技組),2,0,0,0,0,0,0,0,1.75,2,0,5,217.7
2254,大葉大學,生物資源學系(生態旅遊與保育組),2,0,0,0,0,0,0,0,1.75,2,0,5,193.8
2255,大葉大學,生物資源學系(生態資源利用組),2,1,1,0,0,0,0,0,2,2,0,3,263.3
2256,大葉大學,藥用植物與保健學系(中藥保健組),2,1,1,0,0,0,0,0,2,2,0,9,276.2
2257,大葉大學,藥用植物與保健學系(藥粧經絡組),2,0,0,0,0,0,0,0,1.75,2,0,7,214.48
2260,大葉大學,觀光旅遊學系,1,1,0,0,2,2,2,0,0,0,0,7,410.2
2261,大葉大學,觀光旅遊學系(產學合作組),2,1,0,1,2,2,0,0,0,0,0,2,410
2262,大葉大學,餐旅管理學系,2,1,0,0,2,2,1,0,0,0,0,4,399.9
2263,大葉大學,餐旅管理學系(產學合作組),2,1,0,1,2,2,0,0,0,0,0,3,398.2
2264,大葉大學,休閒事業管理學系(休閒經營管理組),1,1,0,0,2,2,2,0,0,0,0,14,380.8
2265,大葉大學,休閒事業管理學系(休閒活動規劃組),1,1,0,0,2,2,2,0,0,0,0,12,375.9
2266,大葉大學,"節慶暨婚禮企劃管理學士學位學程(節慶管
理組)",1,1,0,0,2,2,2,0,0,0,0,2,370.7
2267,大葉大學,"節慶暨婚禮企劃管理學士學位學程(婚禮企
劃組)",1,1,0,0,2,2,2,0,0,0,0,5,380.4
2270,大葉大學,烘培暨飲料調製學士學位學程,2,1,0,0,2,2,1,0,0,0,0,6,390.8
2271,大葉大學,護理學系,2,0,0,0,0,0,0,0,1.75,2,0,25,249.95
2272,大葉大學,運動健康管理學系,1,1,0,0,2,2,2,0,0,0,0,6,389
2273,大葉大學,視光學系,2,0,0,0,0,0,0,0,1.75,2,0,24,201.5
2274,大葉大學,"醫療器材設計與材料學士學位學程(醫用材
料組)",2,0,0,0,0,0,0,0,1.75,2,0,5,191.4
2275,大葉大學,"醫療器材設計與材料學士學位學程(醫材設
計組)",2,1,0,1,2,2,0,0,0,0,0,3,349.2
2276,中華大學,電機工程學系,2,1,1,0,0,0,0,2,2,0,0,48,223.2
2277,中華大學,機械工程學系(精密機械組),2,1,1,0,0,0,0,2,2,0,0,25,195.2
2300,中華大學,機械工程學系(智慧自動化組),2,1,1,0,0,0,0,2,2,0,0,21,192.1
2301,中華大學,電子工程學系,2,1,1,0,0,0,0,2,2,0,0,28,195.4
2302,中華大學,光機電與材料學士學位學程,2,1,1,0,0,0,0,2,2,0,0,17,185.1
2303,中華大學,工業管理學系,2,1,0,1,2,2,0,0,0,0,0,32,274.4
2304,中華大學,企業管理學系(企管組),2,1,0,1,2,2,0,0,0,0,0,35,327.7
2305,中華大學,企業管理學系(行銷組),2,1,0,1,2,2,0,0,0,0,0,38,311.2
2306,中華大學,財務管理學系,2,1,0,1,2,2,0,0,0,0,0,74,279
2307,中華大學,國際企業學系,2,1,0,1,2,2,0,0,0,0,0,33,304.7
2310,中華大學,運輸科技與物流管理學系,2,1,0,1,2,2,0,0,0,0,0,30,297.6
2311,中華大學,科技管理學系,2,1,0,1,2,2,0,0,0,0,0,26,263.8
2312,中華大學,建築與都市計畫學系(建築設計組),2,1,0,1,2,2,0,0,0,0,0,18,357.1
2313,中華大學,建築與都市計畫學系(環境規劃與管理組),2,1,0,1,2,2,0,0,0,0,0,19,314.3
2314,中華大學,建築與都市計畫學系(建築科技組),2,2,2,0,0,0,0,1,1,0,0,17,214.7
2315,中華大學,景觀建築學系,2,1,0,1,2,2,0,0,0,0,0,40,314.2
2316,中華大學,營建管理學系,2,1,0,1,2,2,0,0,0,0,0,27,245.5
2317,中華大學,土木工程學系,2,2,2,0,0,0,0,1,1,0,0,25,200.7
2320,中華大學,工業產品設計學系(工業設計組),2,1,0,2,2,1,0,0,0,0,0,26,283.4
2321,中華大學,工業產品設計學系(創意生活設計組),2,1,0,1,2,2,0,0,0,0,0,30,314
2322,中華大學,外國語文學系,2,2,0,0,2,1,0,0,0,0,0,64,265.6
2323,中華大學,應用日語學系,2,1,0,0,2,2,1,0,0,0,0,46,349
2324,中華大學,行政管理學系,2,2,0,1,1,0,2,0,0,0,0,38,305.1
2325,中華大學,資訊工程學系(資訊工程組),2,2,1.75,0,0,0,0,0,0,0,0,29,162.5
2326,中華大學,資訊工程學系(軟體工程及設計組),2,2,1.75,0,0,0,0,0,0,0,0,19,155
2327,中華大學,資訊工程學系(資訊應用組),2,2,0,1,0,0,2,0,0,0,0,17,251.8
2330,中華大學,生物資訊學系,2,0,0,0,0,0,0,0,1,2,0,27,169.6
2331,中華大學,資訊管理學系(資訊系統設計組),2,1.75,0,2,0,0,0,0,0,0,0,32,179.2
2332,中華大學,資訊管理學系(資訊管理組),2,1,0,1,2,2,0,0,0,0,0,31,296.2
2333,中華大學,餐旅管理學系,2,1,0,0,2,2,1,0,0,0,0,41,356.6
2334,中華大學,休閒遊憩規劃與管理學系,2,1,0,0,2,2,1,0,0,0,0,38,333.2
2335,中華大學,觀光與會展學系,2,1,0,0,2,2,1,0,0,0,0,24,335.4
2336,華梵大學,工業工程與經營資訊學系(自然組),2,2,2,0,0,0,0,1,1,0,0,22,160
2337,華梵大學,工業工程與經營資訊學系(社會組),2,1,0,1,2,2,0,0,0,0,0,43,260.8
2340,華梵大學,機電工程學系,2,2,2,0,0,0,0,1,1,0,0,37,135.2
2341,華梵大學,電子工程學系,2,1,2,0,0,0,0,1,2,0,0,19,142.3
2342,華梵大學,建築學系,2,1,0,1,2,2,0,0,0,0,0,37,303
2343,華梵大學,工業設計學系產品設計組,2,1,0,0,2,2,0,0,0,0,0,52,277.3
2344,華梵大學,工業設計學系交通工具設計組,2,1,0,0,2,2,0,0,0,0,0,19,255.4
2345,華梵大學,中國文學系,2,0,0,0,1,0,2,0,0,0,0,47,227.2
2346,華梵大學,外國語文學系,2,2,0,0,1.75,1,0,0,0,0,0,67,251
2347,華梵大學,哲學系,2,0,0,0,2,1.75,0,0,0,0,0,44,221.55
2350,華梵大學,資訊管理學系,2,1.75,0,2,0,0,0,0,0,0,0,78,153.65
2351,華梵大學,環境與防災設計學系環境設計組,2,1,0,1,2,2,0,0,0,0,0,36,236.2
2352,華梵大學,環境與防災設計學系環境防災組,2,1.75,0,2,0,0,0,0,0,0,0,40,133.23
2353,華梵大學,美術與文創學系文創設計組,2,1,0,0,2,1,0,0,0,0,0,24,275.1
2354,華梵大學,美術與文創學系美術創作組,2,1,0,0,2,0,0,0,0,0,2,23,315.6
2355,義守大學,電機工程學系,2,1,2,0,0,0,0,2,1,0,0,24,265.2
2356,義守大學,電子工程學系光電組,2,1,1,0,0,0,0,2,2,0,0,7,269
2357,義守大學,電子工程學系微電子與系統組,2,1,2,0,0,0,0,2,1,0,0,4,253.2
2360,義守大學,資訊工程學系,2,2,2,0,0,0,0,1,1,0,0,37,238.7
2361,義守大學,通訊工程學系,2,1,2,0,0,0,0,2,1,0,0,21,238.4
2362,義守大學,機械與自動化工程學系機電組,2,2,1,0,0,0,0,1,2,0,0,4,266.2
2363,義守大學,機械與自動化工程學系創新設計與醫材組,2,2,1,0,0,0,0,1,0,2,0,4,280.3
2364,義守大學,化學工程學系甲組,2,1,1,0,0,0,0,1,2,0,0,4,238.8
2365,義守大學,化學工程學系乙組,2,1,1,0,0,0,0,0,2,2,0,9,284.6
2366,義守大學,土木與生態工程學系創新營建組,2,2,1,0,0,0,0,1,2,0,0,8,249.2
2367,義守大學,土木與生態工程學系環境永續組,2,1,1,0,0,0,0,0,2,2,0,10,273.6
2370,義守大學,材料科學與工程學系,2,2,1,0,0,0,0,1,2,0,0,17,254
2371,義守大學,財務與計算數學系,2,1.5,0,2,0,0,0,0,0,0,0,8,230.7
2372,義守大學,工業管理學系,2,1,0,2,1,2,0,0,0,0,0,26,347.5
2373,義守大學,醫務管理學系,2,2,0,2,1,1,0,0,0,0,0,33,344.1
2374,義守大學,資訊管理學系,2,1,0,1,2,2,0,0,0,0,0,51,370.1
2375,義守大學,企業管理學系,2,1,0,1,2,2,0,0,0,0,0,46,381.5
2376,義守大學,財務金融學系財務管理組,2,1,0,1,2,2,0,0,0,0,0,19,396.2
2377,義守大學,財務金融學系金融管理組,2,1,0,1,2,2,0,0,0,0,0,18,393.7
2400,義守大學,會計學系,2,1,0,1,2,2,0,0,0,0,0,30,397.3
2401,義守大學,國際商務學系,2,1,0,1,2,2,0,0,0,0,0,24,382.8
2402,義守大學,公共政策與管理學系,2,1,0,1,2,2,0,0,0,0,0,19,393.9
2403,義守大學,健康管理學系,2,1,0,1,2,2,0,0,0,0,0,26,383.8
2404,義守大學,餐旅管理學系,2,1,0,1,2,2,0,0,0,0,0,23,420
2405,義守大學,休閒事業管理學系,2,1,0,1,2,2,0,0,0,0,0,25,388.8
2406,義守大學,觀光學系,2,1,0,1,2,2,0,0,0,0,0,24,400.4
2407,義守大學,廚藝學系,2,1,0,1,2,2,0,0,0,0,0,15,413.8
2410,義守大學,國際企業經營學系(國際學院),2,2,0,1,2,1,0,0,0,0,0,4,402.8
2411,義守大學,國際財務金融學系(國際學院),2,2,0,1,1,2,0,0,0,0,0,12,358.2
2412,義守大學,國際觀光餐旅學系(國際學院),2,2,0,1,1,2,0,0,0,0,0,5,385.9
2413,義守大學,娛樂事業管理學系(國際學院),2,2,0,1,2,1,0,0,0,0,0,9,372
2414,義守大學,應用英語學系,2,2,0,1,2,1,0,0,0,0,0,46,346.8
2415,義守大學,應用日語學系,2,2,0,1,2,1,0,0,0,0,0,23,372.4
2416,義守大學,大眾傳播學系,2,1,0,1,2,2,0,0,0,0,0,19,399.1
2417,義守大學,創意商品設計學系,2,1,0,1,2,2,0,0,0,0,0,30,383.7
2420,義守大學,電影與電視學系,2,2,0,1,2,1,0,0,0,0,0,26,369.2
2421,義守大學,數位多媒體設計學系,2,2,0,1,2,1,0,0,0,0,0,26,352.4
2422,義守大學,營養學系,1,2,0,0,0,0,0,0,2,2,0,25,297
2423,義守大學,生物醫學工程學系,2,1,1,0,0,0,0,0,2,2,0,18,309.1
2424,義守大學,生物科技學系,2,1,0,0,0,0,0,0,2,2,0,27,285.6
2425,義守大學,護理學系,2,2,1,0,0,0,0,0,1,2,0,56,348.2
2426,義守大學,醫學影像暨放射科學系,2,0,1,0,0,0,0,2,1,2,0,22,381.6
2427,義守大學,物理治療學系,1.5,2,1,0,0,0,0,1,0,2,0,19,387.15
2430,義守大學,職能治療學系,1.75,2,1,0,0,0,0,1,0,2,0,21,393.75
2431,銘傳大學,企業管理學系(台北校區),2,2,0,1.75,1,1,0,0,0,0,0,81,390.9
2432,銘傳大學,會計學系(台北校區),2,2,0,1.75,1,1,0,0,0,0,0,41,403.1
2433,銘傳大學,財務金融學系財務金融組(台北校區),2,1.75,0,2,0,0,0,0,0,0,0,39,279.98
2434,銘傳大學,財務金融學系國際金融管理組(台北校區),2,2,0,1.75,0,0,0,0,0,0,0,11,293.1
2435,銘傳大學,風險管理與保險學系(台北校區),2,2,0,1.75,1,1,0,0,0,0,0,51,375.2
2436,銘傳大學,國際企業學系國際企業經營組(台北校區),2,2,0,1.75,1,1,0,0,0,0,0,39,400.2
2437,銘傳大學,國際企業學系外貿行銷管理組(台北校區),2,2,0,1.75,0,0,0,0,0,0,0,38,276.2
2440,銘傳大學,新媒體暨傳播管理學系(台北校區),2,2,0,1,1,0,0,0,0,0,0,22,309.5
2441,銘傳大學,廣播電視學系(台北校區),2,2,0,0,1,1,0,0,0,0,0,34,342.8
2442,銘傳大學,廣告暨策略行銷學系(台北校區),2,2,0,1,1,1,0,0,0,0,0,37,374.4
2443,銘傳大學,新聞學系(台北校區),2,2,0,0,1,0,0,0,0,0,0,27,276.5
2444,銘傳大學,法律學系(台北校區),2,1.5,0,0,1,0,1,0,0,0,0,35,332.55
2445,銘傳大學,財金法律學系(台北校區),2,1.5,0,1,0,0,1.5,0,0,0,0,26,334.05
2446,銘傳大學,應用統計資訊學系(桃園校區),2,1.75,0,2,0,0,0,0,0,0,0,46,245.75
2447,銘傳大學,經濟學系(桃園校區),2,2,0,1.75,1,1,0,0,0,0,0,42,373.1
2450,銘傳大學,應用中國文學系(桃園校區),2,1,0,0,1.5,1.5,0,0,0,0,0,39,341.3
2451,銘傳大學,應用英語學系(桃園校區),1.5,2,0,1,1,1,0,0,0,0,0,65,319.05
2452,銘傳大學,應用日語學系(桃園校區),2,2,0,0,2,1,0,0,0,0,0,28,393.6
2453,銘傳大學,華語文教學學系(桃園校區),2,2,0,0,1,1,0,0,0,0,0,44,308.3
2454,銘傳大學,商業設計學系(桃園校區),2,2,0,0,1,1,0,0,0,0,0,20,345
2455,銘傳大學,商品設計學系(桃園校區),1.5,1.5,0,1.5,1,1,0,0,0,0,0,22,341.7
2456,銘傳大學,數位媒體設計學系多媒體遊戲組(桃園校區),2,2,0,1,0,0,0,0,0,0,0,13,239.2
2457,銘傳大學,數位媒體設計學系動畫影視組(桃園校區),2,2,0,1,0,0,0,0,0,0,0,17,240.2
2460,銘傳大學,建築學系(桃園校區),2,2,0,1,0,0,0,0,0,0,0,14,252.6
2461,銘傳大學,都市規劃與防災學系(桃園校區),2,1,0,0,1,2,2,0,0,0,0,16,479.1
2462,銘傳大學,觀光事業學系(桃園校區),1.5,1,0,0,1,2,2,0,0,0,0,8,465.4
2463,銘傳大學,休閒遊憩管理學系(桃園校區),1.5,0,0,0,0,1.5,2,0,0,0,0,2,336.6
2464,銘傳大學,餐旅管理學系(桃園校區),1.75,1,0,0,1,2,2,0,0,0,0,14,479.58
2465,銘傳大學,社會與安全管理學系(桃園校區),2,1,0,1,2,0,2,0,0,0,0,30,447.8
2466,銘傳大學,公共事務學系(桃園校區),2,2,0,1,1,0,2,0,0,0,0,28,414.2
2467,銘傳大學,諮商與工商心理學系(桃園校區),2,2,0,2,1,0,1,0,0,0,0,21,403.2
2470,銘傳大學,資訊管理學系(桃園校區),1,1,0,1,0,0,0,0,0,0,0,115,125.6
2471,銘傳大學,資訊傳播工程學系社會組(桃園校區),2,1,0,1,0,0,0,0,0,0,0,18,190.2
2472,銘傳大學,資訊傳播工程學系自然組(桃園校區),2,1.75,1.75,0,0,0,0,0,0,0,0,15,200.03
2473,銘傳大學,資訊工程學系(桃園校區),1,1,0,1,0,0,0,0,0,0,0,35,130.4
2474,銘傳大學,電子工程學系(桃園校區),2,1.75,1.75,0,0,0,0,0,0,0,0,39,192.5
2475,銘傳大學,電腦與通訊工程學系社會組(桃園校區),2,1.75,0,1.75,0,0,0,0,0,0,0,11,235.6
2476,銘傳大學,電腦與通訊工程學系自然組(桃園校區),2,1.75,1.75,0,0,0,0,0,0,0,0,12,203
2477,銘傳大學,生物科技學系(桃園校區),1,2,0,0,0,0,0,0,2,2,0,29,285.6
2500,銘傳大學,醫療資訊與管理學系(桃園校區),1,2,0,2,0,1,0,0,0,0,0,35,266
2501,銘傳大學,生物醫學工程學系(桃園校區),2,1,0,0,0,0,0,0,1.75,0,0,30,194.65
2502,世新大學,新聞學系,2,2,0,0,2,0,1,0,0,0,0,63,446
2503,世新大學,廣播電視電影學系廣播組,2,2,0,0,1,1,1,0,0,0,0,21,453.2
2504,世新大學,廣播電視電影學系電視組,2,2,0,0,1,1,1,0,0,0,0,42,456.8
2505,世新大學,廣播電視電影學系電影組,2,2,0,0,1,1,1,0,0,0,0,26,469.7
2506,世新大學,圖文傳播暨數位出版學系,2,2,0,1,1,0,1,0,0,0,0,41,383.1
2507,世新大學,公共關係暨廣告學系,2,2,0,0,2,0,1,0,0,0,0,73,433.6
2510,世新大學,口語傳播學系,2,2,0,0,2,0,1,0,0,0,0,49,421
2511,世新大學,資訊傳播學系,2,2,0,1,0,0,2,0,0,0,0,26,389
2512,世新大學,數位多媒體設計學系動畫設計組,2,2,0,0,1,0,0,0,0,0,0,21,291.6
2513,世新大學,數位多媒體設計學系遊戲設計組,1,2,0,2,0,0,0,0,0,0,0,30,241.6
2514,世新大學,傳播管理學系,2,2,0,1,1,0,1,0,0,0,0,60,386.7
2515,世新大學,資訊管理學系資訊管理組,1.75,2,0,2,0,0,0,0,0,0,0,46,251.53
2516,世新大學,資訊管理學系資訊科技組,1.75,2,0,2,0,0,0,0,0,0,0,24,250.25
2517,世新大學,資訊管理學系網路科技組,1.75,2,0,2,0,0,0,0,0,0,0,28,253.13
2520,世新大學,財務金融學系,1.5,2,0,2,0,0,0,0,0,0,0,58,254.8
2521,世新大學,行政管理學系,2,1.5,0,0,0,0,1.75,0,0,0,0,52,292.45
2522,世新大學,觀光學系餐旅經營管理組,2,2,0,1,1,1,0,0,0,0,0,30,372.8
2523,世新大學,觀光學系旅遊暨休閒事業管理組,2,2,0,1,1,1,0,0,0,0,0,31,364.8
2524,世新大學,觀光學系觀光規劃暨資源管理組,2,2,0,1,1,1,0,0,0,0,0,21,358.4
2525,世新大學,經濟學系,1.5,2,0,2,1,1,0,0,0,0,0,46,365.95
2526,世新大學,企業管理學系,2,2,0,1.75,0,0,0,0,0,0,0,27,270.7
2527,世新大學,社會心理學系,2,2,0,2,0,0,1,0,0,0,0,65,336.8
2530,世新大學,英語學系,2,2,0,0,1,0,0,0,0,0,0,65,268.2
2531,世新大學,中國文學系,2,1,0,0,1.5,0,0,0,0,0,0,22,265.35
2532,世新大學,日本語文學系,2,2,0,0,1.5,1,0,0,0,0,0,52,365.9
2533,世新大學,法律學系,2,1,0,1,1,0,1,0,0,0,0,62,354.1
2534,實踐大學,家庭研究與兒童發展學系(臺北校區),2,2,0,1.5,0,0,0,0,0,0,0,24,251.6
2535,實踐大學,餐飲管理學系(臺北校區),2,2,0,1,1,1,0,0,0,0,0,18,380.9
2536,實踐大學,食品營養與保健生技學系(臺北校區),1,2,0,0,0,0,0,0,2,2,0,67,292.2
2537,實踐大學,社會工作學系(臺北校區),2,2,0,0,0,0,1.5,0,0,0,0,66,289.4
2540,實踐大學,音樂學系(臺北校區)-鋼琴,1,1,0,0,0,0,0,0,0,0,2,4,215.82
2541,實踐大學,音樂學系(臺北校區)-聲樂,1,1,0,0,0,0,0,0,0,0,2,2,227.48
2542,實踐大學,音樂學系(臺北校區)-弦樂,1,1,0,0,0,0,0,0,0,0,2,2,238.08
2543,實踐大學,音樂學系(臺北校區)-銅管樂,1,1,0,0,0,0,0,0,0,0,2,1,236.78
2544,實踐大學,音樂學系(臺北校區)-木管樂,1,1,0,0,0,0,0,0,0,0,2,1,254.38
2545,實踐大學,服裝設計學系(臺北校區),2,2,0,1,0,0,0,0,0,0,0,11,331.4
2546,實踐大學,工業產品設計學系(臺北校區),1,2,0,2,0,0,0,0,0,0,0,19,321.5
2547,實踐大學,建築設計學系(臺北校區),1,2,0,1,0,0,0,0,0,0,0,22,235.9
2550,實踐大學,"媒體傳達設計學系:數位3D動畫設計組(臺北
校區)",2,2,0,1.5,0,0,0,0,0,0,0,16,327.6
2551,實踐大學,"媒體傳達設計學系:創新媒體設計組(臺北校
區)",2,2,0,1.5,0,0,0,0,0,0,0,16,324.6
2552,實踐大學,會計學系(臺北校區),2,2,0,2,1,1,0,0,0,0,0,61,384.8
2553,實踐大學,國際經營與貿易學系(臺北校區),2,2,0,1.5,1,1,0,0,0,0,0,58,369.3
2554,實踐大學,企業管理學系(臺北校區),2,2,0,2,1,1,0,0,0,0,0,48,387.7
